,Unnamed: 0,Id,MSSubClass,LotFrontage,LotArea,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageQnC,GarageEra,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,FireplaceQuNum,FireplaceParameter,HeatingRank,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,TotalArea,TotalFinishedSF,TotalOutdoorArea,TotalRooms,RoomDensity,TotalFloors,Has2ndFloor,TotalBathrooms,BathPerRoom,BathQualityInteraction,TotalKitchens,KitchenPremium,HouseAge,YearsSinceRemodel,IsRemodeled,RecentRemodel,HouseAgeBin,TotalPorchArea,HasPorch,OutdoorLuxury,HasPool,BsmtFinishedRatio,HasFinishedBsmt,BasementScore,OverallScore,ExteriorScore,LuxuryScore,LivingAreaRatio
392,392,393,20,0.0,8339,4,2,5,7,1959,1959,0.0,3,3,0,0,0,0,0,0,0,0,0,2,1,4,882,0,0,882,0,0,1,0,3,1,3,5,7,294,2,0,0,0,0,0,0,2.0,1,1200,7,2007,11.575909653758895,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882,882,0,9,147.0,1,0,1.0,0.1666666666666666,5.0,1,9,48,48,0,0,2,0,0,0,0,0.0,0,0,35,9,13,0.9988674971687428
393,393,394,30,0.0,7446,4,2,4,5,1941,1950,0.0,3,3,3,3,1,3,266,1,0,522,788,2,1,3,788,0,0,788,0,0,1,0,2,1,3,4,7,0,2,0,0,0,0,0,0,1.0,0,0,4,2006,11.51293546492023,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,False,False,False,False,False,3.0,3.295836866004329,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1576,1054,0,7,157.6,1,0,1.0,0.2,4.0,1,9,65,56,1,0,1,0,0,0,0,0.3371356147021546,1,18,20,9,12,0.4996829422954977
394,394,395,50,60.0,10134,4,2,5,6,1940,1950,0.0,3,3,3,3,1,1,0,1,0,735,735,3,1,3,735,299,0,1034,0,0,1,0,2,1,3,5,7,240,2,0,39,0,0,0,0,0.0,0,0,7,2007,11.599112335481124,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1769,1034,39,8,172.33333333333334,2,1,1.0,0.1666666666666666,5.0,1,9,67,57,1,0,1,39,1,39,0,0.0,0,18,30,9,14,0.584180790960452
395,395,396,20,68.0,9571,4,2,5,6,1956,1956,0.0,3,3,3,3,3,4,739,1,0,405,1144,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,7,596,2,44,0,0,0,0,0,0.0,0,0,6,2010,11.767575435251748,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2288,1883,44,10,163.42857142857142,1,0,2.0,0.2857142857142857,10.0,1,9,54,54,0,0,2,0,0,44,0,0.645414847161572,1,36,30,9,13,0.4997815640017475
396,396,397,20,60.0,7200,4,2,5,5,1972,1972,0.0,3,3,3,3,3,3,777,1,0,117,894,2,1,4,894,0,0,894,0,0,1,0,2,1,3,6,7,600,2,215,0,0,0,0,0,0.0,0,0,9,2009,11.719947764402807,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1788,1671,215,9,127.71428571428572,1,0,1.0,0.1428571428571428,5.0,1,9,37,37,0,0,2,0,0,215,0,0.8681564245810056,1,36,25,9,13,0.499720514253773
397,397,398,60,69.0,7590,4,2,5,5,1962,1962,288.0,3,3,3,3,1,5,540,1,0,324,864,2,1,4,876,936,0,1812,0,0,2,0,4,1,3,8,7,264,2,0,168,0,0,0,0,0.0,0,0,7,2007,12.040614105490253,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2676,2352,168,13,201.33333333333331,2,1,2.0,0.2222222222222222,10.0,1,9,45,45,0,0,2,168,1,168,0,0.6242774566473989,1,18,25,9,13,0.6768771012327232
398,398,399,30,60.0,8967,4,2,5,2,1920,1950,0.0,3,2,2,1,1,1,0,1,0,961,961,3,1,2,1077,0,0,1077,0,0,1,0,2,1,3,6,2,338,0,0,0,0,0,0,0,0.0,0,0,11,2007,11.112462823634855,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,False,False,False,False,True,0.0,0.0,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038,1077,0,9,153.85714285714286,1,0,1.0,0.1428571428571428,5.0,1,9,87,57,1,0,1,0,0,0,0,0.0,0,4,10,6,14,0.5282000980872977
399,399,400,60,65.0,8125,4,2,7,5,2006,2007,100.0,4,3,4,3,1,6,812,1,0,280,1092,4,1,4,1112,438,0,1550,1,0,2,0,2,1,4,7,7,438,2,0,168,0,0,0,0,0.0,0,0,10,2009,12.392556361841775,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,0.0,0.0,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2642,2362,168,10,193.75,2,1,3.0,0.375,21.0,1,16,3,2,1,1,4,168,1,168,0,0.7429094236047575,1,24,35,12,19,0.5864547862277715
400,400,401,120,38.0,14963,4,2,8,5,1996,1996,0.0,4,3,4,3,1,6,786,1,0,474,1260,4,1,4,1288,0,0,1288,1,0,1,1,1,1,5,4,7,500,2,120,30,0,0,224,0,0.0,0,0,12,2008,12.411056299528171,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,4.0,4.394449154672439,6,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2548,2074,374,6,257.6,1,0,2.5,0.5,20.0,1,25,12,12,0,0,3,254,1,374,0,0.6233148295003965,1,24,40,12,21,0.5052961945861122
401,401,402,20,65.0,8767,4,2,7,5,2005,2005,0.0,4,3,4,3,3,6,24,1,0,1286,1310,4,1,4,1310,0,0,1310,0,0,2,0,3,1,4,6,7,400,2,0,0,0,0,0,0,0.0,0,0,7,2006,12.013646205940514,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2620,1334,0,10,187.14285714285717,1,0,2.0,0.2857142857142857,14.0,1,16,1,1,0,1,4,0,0,0,0,0.0183066361556064,1,48,35,12,19,0.4998092331171309
402,402,403,30,60.0,10200,4,2,5,8,1940,1997,0.0,3,3,3,3,1,1,0,1,0,672,672,4,1,4,672,0,0,672,0,0,1,0,2,1,3,4,7,240,0,168,0,0,0,0,0,3.0,0,0,8,2008,11.58989576532275,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1344,672,168,7,134.4,1,0,1.0,0.2,5.0,1,9,68,11,1,0,1,0,0,168,0,0.0,0,18,40,9,15,0.4996282527881041
403,403,404,60,93.0,12090,4,2,8,5,1998,1998,650.0,4,3,4,3,1,1,0,1,0,1141,1141,3,1,4,1165,1098,0,2263,0,0,2,1,4,1,4,10,7,420,2,144,123,0,0,0,0,0.0,0,0,7,2006,12.460718739865236,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,3,False,False,True,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3404,2263,267,15,205.72727272727272,2,1,2.5,0.2272727272727272,20.0,1,16,8,8,0,1,4,123,1,267,0,0.0,0,24,40,12,19,0.664610866372981
404,404,405,60,0.0,10364,4,2,6,5,1995,1996,0.0,3,3,4,3,1,1,0,1,0,806,806,3,1,4,806,766,0,1572,0,0,2,1,3,1,3,7,7,373,2,0,40,0,0,0,0,0.0,0,0,5,2007,12.031725210748633,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,False,False,True,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2378,1572,40,11,196.5,2,1,2.5,0.3125,15.0,1,9,12,11,1,0,3,40,1,40,0,0.0,0,24,30,9,15,0.6607818411097099
405,405,406,20,0.0,9991,4,2,4,4,1976,1993,0.0,3,3,3,3,1,4,1116,1,0,165,1281,4,1,4,1620,0,0,1620,1,0,2,0,3,1,3,8,6,490,2,120,78,0,0,0,0,1.0,0,0,6,2009,11.918397239722838,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2901,2736,198,12,180.0,1,0,3.0,0.3333333333333333,12.0,1,9,33,16,1,0,2,78,1,198,0,0.8705148205928237,1,18,16,9,14,0.5582356995175741
406,406,407,50,51.0,10480,4,2,6,5,1936,1950,0.0,3,3,3,3,1,1,0,1,0,1064,1064,4,1,3,1166,0,473,1639,0,0,1,0,3,1,3,6,2,240,2,0,0,0,0,0,0,0.0,0,0,3,2008,11.652696102959752,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,1166,0,10,234.14285714285717,1,0,1.0,0.1428571428571428,6.0,1,9,72,58,1,0,1,0,0,0,0,0.0,0,18,30,9,16,0.734648139847602
407,407,408,70,63.0,15576,4,2,6,7,1915,1976,0.0,3,3,4,3,1,1,0,1,0,840,840,4,1,4,840,840,0,1680,0,0,2,0,4,1,3,8,7,308,2,0,0,160,0,0,0,0.0,0,0,3,2008,12.08391066125752,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2520,1680,160,13,186.66666666666663,2,1,2.0,0.2222222222222222,12.0,1,9,93,32,1,0,1,160,1,160,0,0.0,0,24,42,9,16,0.6664022213407378
408,408,409,60,109.0,14154,4,2,7,5,2006,2006,350.0,4,3,5,4,1,1,0,1,0,1063,1063,4,1,4,1071,1101,0,2172,0,0,2,1,3,1,4,9,7,947,2,192,62,0,0,0,0,0.0,0,0,8,2007,12.54254845357358,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3235,2172,254,13,217.2,2,1,2.5,0.25,17.5,1,16,1,1,0,1,4,62,1,254,0,0.0,0,40,35,12,19,0.6711990111248455
409,409,410,60,85.0,10800,4,2,8,5,2007,2008,100.0,4,3,5,3,1,6,789,1,0,245,1034,4,1,4,1050,1028,0,2078,1,0,2,1,3,1,5,8,7,836,2,0,102,0,0,0,0,0.0,0,0,4,2008,12.73596827534975,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3112,2867,102,12,230.88888888888889,2,1,3.5,0.3888888888888889,28.0,1,25,1,0,1,1,4,102,1,102,0,0.7623188405797101,1,30,40,12,21,0.6675232894314166
410,410,411,20,68.0,9571,4,2,5,3,1958,1958,0.0,3,2,3,2,1,1,0,1,0,1276,1276,2,1,3,1276,0,0,1276,0,0,1,0,3,1,3,5,4,350,2,0,0,0,0,0,0,0.0,0,0,6,2009,11.002116507732016,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2552,1276,0,9,212.66666666666663,1,0,1.0,0.1666666666666666,5.0,1,9,51,51,0,0,2,0,0,0,0,0.0,0,12,15,6,13,0.499804151978065
411,411,412,190,100.0,34650,4,2,5,5,1955,1955,0.0,3,3,3,3,2,3,1056,1,0,0,1056,2,0,4,1056,0,0,1056,1,0,1,0,3,1,3,5,7,572,2,264,0,0,0,0,0,0.0,0,0,1,2006,11.884495917930655,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2112,2112,264,9,176.0,1,0,2.0,0.3333333333333333,10.0,1,9,51,51,0,0,2,0,0,264,0,0.999053926206244,1,27,25,9,13,0.4997633696166588
412,412,413,20,0.0,4403,4,2,7,5,2009,2009,432.0,5,3,5,3,3,6,578,1,0,892,1470,4,1,4,1478,0,0,1478,1,0,2,1,2,1,4,7,7,484,2,0,144,0,0,0,0,0.0,0,0,6,2010,12.310437165348777,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2948,2056,144,10,184.75,1,0,3.5,0.4375,24.5,1,16,1,1,0,1,4,144,1,144,0,0.3929299796057104,1,60,35,15,20,0.5011868429976263
413,413,414,30,56.0,8960,4,2,5,6,1927,1950,0.0,3,3,3,3,1,1,0,1,0,1008,1008,3,1,3,1028,0,0,1028,0,0,1,0,2,1,3,5,7,360,2,0,0,130,0,0,0,0.0,0,0,3,2010,11.652696102959752,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,4.0,2.772588722239781,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2036,1028,130,8,171.33333333333334,1,0,1.0,0.1666666666666666,5.0,1,9,83,60,1,0,1,130,1,130,0,0.0,0,18,30,9,14,0.5046637211585665
414,414,415,60,59.0,11228,4,2,7,5,1993,1993,0.0,4,3,4,3,1,4,50,6,531,499,1080,4,1,4,1080,1017,0,2097,0,1,2,1,3,1,4,9,7,678,2,196,187,0,0,0,0,0.0,0,0,12,2008,12.337105293891872,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3177,2678,383,13,209.7,2,1,3.0,0.3,21.0,1,16,15,15,0,0,3,187,1,383,0,0.5374653098982424,1,24,35,12,19,0.6598489616110762
415,415,416,20,73.0,8899,4,2,7,5,2007,2007,0.0,4,3,4,3,3,6,24,1,0,1316,1340,4,1,4,1340,0,0,1340,0,0,2,0,3,1,4,6,7,396,2,100,30,0,0,0,0,0.0,0,0,8,2007,12.106997888588934,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2680,1364,130,10,191.42857142857144,1,0,2.0,0.2857142857142857,14.0,1,16,0,0,0,1,4,30,1,130,0,0.017897091722595,1,48,35,12,19,0.4998135024244685
